"Crash ID","Traffic Unit ID","DOT Case Number","Year","Traffic Unit Number","Traffic Unit Type Code","Traffic Unit Type Code Text Format","Qualifying Commercial Vehicle Code","Qualifying Commercial Vehicle Code Text Format","Vehicle Type","Vehicle Type Text Format","Vehicle Maneuver Prefix","Vehicle Maneuver Prefix Text Format","Vehicle Maneuver Suffix","Vehicle Maneuver Suffix Text Format","Pedestrian Maneuver","Pedestrian Maneuver Text Format","Vehicle Operator or Pedestrian Sex","Vehicle Operator or Pedestrian Sex Text Format","Vehicle Operator or Pedestrian Age","Vehicle or Pedestrian Direction","Vehicle or Pedestrian Direction Text Format","Vehicle Operator or Pedestrian Alcohol or Drugs Code","Vehicle Operator or Pedestrian Alcohol or Drugs Code Text Format","First Object Struck","First Object Struck Text Format","Second Object Struck","Second Object Struck Text Format"
"2103333","3954634","148829","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","4","Vehicle Skidded Slowing or Stopping For","9","Vehicle Turning Left from Proper Lane","","","1","Male","25","4","West","0","No indication or unknown","","","",""
"2103363","3954687","148859","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","25","1","North","0","No indication or unknown","","","",""
"2103395","3954747","148891","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","12","3","East","0","No indication or unknown","","","",""
"2103397","3954751","148893","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","8","Vehicle Turning Right from Improper Lane","","","2","Female","13","2","South","0","No indication or unknown","","","",""
"2103405","3954769","148901","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","13","3","East","0","No indication or unknown","","","",""
"2103456","3954873","148952","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","16","3","East","0","No indication or unknown","","","",""
"2103944","3955810","149440","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","14","1","North","0","No indication or unknown","","","",""
"2103970","3955858","149466","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","13","2","South","0","No indication or unknown","","","",""
"2104031","3955977","149527","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","2","Female","52","2","South","0","No indication or unknown","","","",""
"2104077","3956068","149576","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","1","Male","22","1","North","0","No indication or unknown","","","",""
"2104083","3956080","149582","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","16","2","South","0","No indication or unknown","","","",""
"2104428","3956673","149932","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","39","3","East","0","No indication or unknown","","","",""
"2104771","3957272","150276","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","1","Male","31","2","South","0","No indication or unknown","","","",""
"2104888","3957477","150393","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","34","2","South","0","No indication or unknown","","","",""
"2105031","3957699","150536","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","14","2","South","0","No indication or unknown","","","",""
"2105082","3957797","150587","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","24","2","South","0","No indication or unknown","","","",""
"2105284","3958196","150793","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","45","2","South","0","No indication or unknown","","","",""
"2105286","3958201","150795","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","23","1","North","0","No indication or unknown","","","",""
"2105452","3958526","150968","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","9","2","South","0","No indication or unknown","","","",""
"2105457","3958535","150973","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","5","Vehicle Passing Same Direction on Right","","","1","Male","21","4","West","0","No indication or unknown","","","",""
"2105548","3958713","151064","2003","4","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","10","3","East","0","No indication or unknown","","","",""
"2105559","3958738","151075","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","2","Female","49","3","East","0","No indication or unknown","","","",""
"2105675","3958966","151191","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","13","1","North","0","No indication or unknown","","","",""
"2105684","3958981","151200","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","7","2","South","0","No indication or unknown","","","",""
"2105696","3959003","151212","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","1","Male","47","3","East","0","No indication or unknown","","","",""
"2105699","3959007","151215","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","27","1","North","0","No indication or unknown","","","",""
"2105822","3959230","151338","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","","3","East","0","No indication or unknown","","","",""
"2105840","3959266","151356","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","15","3","East","0","No indication or unknown","","","",""
"2105877","3959335","151394","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","","2","South","0","No indication or unknown","","","",""
"2105969","3959518","151491","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","15","2","South","0","No indication or unknown","","","",""
"2105969","3959519","151491","2003","3","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","15","2","South","0","No indication or unknown","","","",""
"2105969","3959520","151491","2003","4","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","15","2","South","0","No indication or unknown","","","",""
"2106102","3959758","151624","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","17","9","Unknown","0","No indication or unknown","","","",""
"2106108","3959769","151630","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","10","Vehicle Turning Left from Improper Lane","","","1","Male","10","3","East","0","No indication or unknown","","","",""
"2106128","3959806","151650","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","5","Vehicle Passing Same Direction on Right","","","1","Male","13","3","East","0","No indication or unknown","","","",""
"2106131","3959812","151653","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","","2","South","0","No indication or unknown","","","",""
"2106170","3959879","151692","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","5","4","West","0","No indication or unknown","","","",""
"2106188","3959912","151710","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","1","Male","10","4","West","0","No indication or unknown","","","",""
"2106262","3960053","151784","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","6","4","West","0","No indication or unknown","","","",""
"2106302","3960133","151824","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","","3","East","0","No indication or unknown","","","",""
"2106353","3960233","151877","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","46","2","South","0","No indication or unknown","","","",""
"2106360","3960248","151885","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","2","Female","10","2","South","0","No indication or unknown","","","",""
"2106367","3960260","151892","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","15","3","East","0","No indication or unknown","","","",""
"2106381","3960288","151906","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","9","Sex Unknown","","4","West","0","No indication or unknown","","","",""
"2106381","3960289","151906","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","37","4","West","0","No indication or unknown","","","",""
"2106393","3960311","151918","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","1","Male","58","3","East","0","No indication or unknown","","","",""
"2106399","3960324","151924","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","14","1","North","0","No indication or unknown","","","",""
"2106422","3960369","151948","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","22","3","East","0","No indication or unknown","","","",""
"2106442","3960407","151968","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","11","Vehicle Making “U“ Turn","","","1","Male","6","2","South","0","No indication or unknown","","","",""
"2106465","3960448","151991","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","14","2","South","0","No indication or unknown","","","",""
"2106480","3960478","152006","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","27","1","North","0","No indication or unknown","","","",""
"2106560","3960626","152088","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","15","3","East","0","No indication or unknown","","","",""
"2106674","3960832","152209","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","4","Vehicle Passing Same Direction on Left","","","1","Male","50","2","South","0","No indication or unknown","","","",""
"2106793","3961050","152335","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","20","2","South","0","No indication or unknown","","","",""
"2106926","3961293","152473","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","6","2","South","0","No indication or unknown","","","",""
"2106985","3961422","152534","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","29","2","South","0","No indication or unknown","","","",""
"2106994","3961439","152543","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","1","Male","10","2","South","0","No indication or unknown","","","",""
"2107055","3961554","152606","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","8","Vehicle Turning Right from Improper Lane","","","2","Female","","4","West","0","No indication or unknown","","","",""
"2107071","3961584","152622","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","10","Vehicle Turning Left from Improper Lane","","","1","Male","12","1","North","0","No indication or unknown","","","",""
"2107382","3962139","152942","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","9","4","West","0","No indication or unknown","","","",""
"2107387","3962148","152947","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","48","2","South","0","No indication or unknown","","","",""
"2107503","3962385","153067","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","16","4","West","0","No indication or unknown","","","",""
"2107518","3962417","153084","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","8","Vehicle Turning Right from Improper Lane","","","1","Male","13","4","West","0","No indication or unknown","","","",""
"2107543","3962474","153109","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","52","2","South","0","No indication or unknown","","","",""
"2107559","3962509","153125","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","14","3","East","0","No indication or unknown","","","",""
"2107578","3962551","153146","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","10","Vehicle Turning Left from Improper Lane","","","1","Male","33","3","East","0","No indication or unknown","","","",""
"2107605","3962614","153175","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","32","1","North","0","No indication or unknown","","","",""
"2107691","3962770","153268","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","15","3","East","0","No indication or unknown","","","",""
"2107784","3962943","153365","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","","3","East","0","No indication or unknown","","","",""
"2107831","3963029","153414","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","16","1","North","0","No indication or unknown","","","",""
"2107878","3963105","153462","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","1","Male","12","1","North","0","No indication or unknown","","","",""
"2107882","3963114","153467","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","14","2","South","0","No indication or unknown","","","",""
"2108022","3963381","153614","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","45","1","North","0","No indication or unknown","","","",""
"2108031","3963395","153623","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","5","Vehicle Passing Same Direction on Right","","","9","Sex Unknown","","2","South","0","No indication or unknown","","","",""
"2108642","3964596","154261","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","15","4","West","0","No indication or unknown","","","",""
"2108957","3965197","154592","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","8","2","South","0","No indication or unknown","","","",""
"2109011","3965314","154646","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","14","1","North","0","No indication or unknown","","","",""
"2109012","3965316","154647","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","11","1","North","0","No indication or unknown","","","",""
"2109048","3965382","154684","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","1","Male","","2","South","0","No indication or unknown","","","",""
"2109055","3965397","154691","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","51","1","North","0","No indication or unknown","","","",""
"2109140","3965567","154776","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","15","4","West","0","No indication or unknown","14","Highway Sign, Postm Delineator","",""
"2109144","3965575","154780","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","1","Male","40","2","South","0","No indication or unknown","","","",""
"2109296","3965856","154940","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","14","1","North","0","No indication or unknown","","","",""
"2109353","3965965","155005","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","10","4","West","0","No indication or unknown","","","",""
"2109462","3966183","155131","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","18","4","West","0","No indication or unknown","","","",""
"2110142","3967424","155815","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","27","3","East","0","No indication or unknown","","","",""
"2110672","3968494","156359","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","28","2","South","0","No indication or unknown","","","",""
"2110679","3968507","156366","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","1","Male","18","4","West","0","No indication or unknown","","","",""
"2110681","3968512","156368","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","45","3","East","0","No indication or unknown","","","",""
"2110699","3968543","156386","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","13","3","East","0","No indication or unknown","","","",""
"2110720","3968585","156408","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","12","1","North","0","No indication or unknown","","","",""
"2110764","3968672","156453","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","1","Male","36","2","South","0","No indication or unknown","","","",""
"2110776","3968699","156465","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","15","9","Unknown","0","No indication or unknown","","","",""
"2110783","3968713","156472","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","1","Male","32","3","East","0","No indication or unknown","","","",""
"2110840","3968834","156529","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","6","2","South","0","No indication or unknown","","","",""
"2111148","3969439","156870","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","2","Female","17","1","North","0","No indication or unknown","","","",""
"2111169","3969482","156891","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","59","1","North","0","No indication or unknown","","","",""
"2111175","3969497","156897","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","5","Vehicle Passing Same Direction on Right","","","1","Male","15","1","North","0","No indication or unknown","","","",""
"2111181","3969515","156903","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","22","1","North","0","No indication or unknown","","","",""
"2111246","3969638","156968","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","15","2","South","0","No indication or unknown","","","",""
"2111250","3969645","156972","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","23","3","East","0","No indication or unknown","","","",""
"2111253","3969651","156976","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","6","2","South","0","No indication or unknown","","","",""
"2111254","3969653","156977","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","4","Vehicle Passing Same Direction on Left","","","2","Female","15","2","South","0","No indication or unknown","","","",""
"2111259","3969664","156982","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","13","2","South","0","No indication or unknown","","","",""
"2111312","3969765","157038","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","4","Vehicle Passing Same Direction on Left","","","1","Male","22","2","South","0","No indication or unknown","","","",""
"2111403","3969935","157132","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","48","1","North","0","No indication or unknown","","","",""
"2111837","3970732","157592","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","9","2","South","0","No indication or unknown","","","",""
"2111954","3970942","157717","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","36","2","South","0","No indication or unknown","","","",""
"2112022","3971065","157793","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","10","2","South","0","No indication or unknown","","","",""
"2112115","3971235","157889","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","13","4","West","0","No indication or unknown","","","",""
"2112139","3971277","157915","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","5","Vehicle Passing Same Direction on Right","","","1","Male","32","2","South","0","No indication or unknown","","","",""
"2112194","3971367","157970","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","16","2","South","0","No indication or unknown","","","",""
"2112360","3971690","158136","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","56","2","South","0","No indication or unknown","","","",""
"2112385","3971739","158161","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","16","1","North","0","No indication or unknown","","","",""
"2112429","3971819","158205","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","2","Vehicle Negotiating Curve","","","1","Male","12","3","East","0","No indication or unknown","","","",""
"2112448","3971856","158224","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","2","Vehicle Negotiating Curve","","","1","Male","12","3","East","0","No indication or unknown","","","",""
"2112622","3972176","158398","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","27","1","North","0","No indication or unknown","","","",""
"2112814","3972514","158594","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","1","Male","44","4","West","0","No indication or unknown","","","",""
"2112892","3972680","158677","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","1","Male","17","1","North","0","No indication or unknown","","","",""
"2113623","3973954","159419","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","47","2","South","0","No indication or unknown","","","",""
"2114178","3975028","160000","2003","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","18","1","North","0","No indication or unknown","","","",""
"2114182","3975037","160004","2003","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","1","Male","30","1","North","0","No indication or unknown","","","",""
